species_name,tip_label,family,clade,srr_accession,srx_accession,sex,sex_raw,tissue,dev_stage,spots,bases,platform,layout,sample_attrs
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156018,SRX26539521,unknown,,whole body homogenates,larva,30668690,9200607000,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=37; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156019,SRX26539520,unknown,,whole body homogenates,larva,29996393,8998917900,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=36; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156020,SRX26539519,unknown,,whole body homogenates,larva,32652096,9795628800,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=35; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156021,SRX26539518,unknown,,whole body homogenates,larva,36384533,10915359900,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=34; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156022,SRX26539517,unknown,,whole body homogenates,larva,52200148,15660044400,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=33; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156023,SRX26539516,unknown,,whole body homogenates,larva,39135231,11740569300,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=32; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156024,SRX26539515,unknown,,whole body homogenates,larva,39485858,11845757400,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=31; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156025,SRX26539514,unknown,,whole body homogenates,larva,32587210,9776163000,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=4; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156026,SRX26539513,unknown,,whole body homogenates,larva,32332297,9699689100,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=30; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156027,SRX26539512,unknown,,whole body homogenates,larva,32783863,9835158900,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=29; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156028,SRX26539511,unknown,,whole body homogenates,larva,32760259,9828077700,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=28; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156029,SRX26539510,unknown,,whole body homogenates,larva,33656545,10096963500,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=27; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156030,SRX26539509,unknown,,whole body homogenates,larva,33102718,9930815400,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=26; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156031,SRX26539508,unknown,,whole body homogenates,larva,33923794,10177138200,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=25; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156032,SRX26539507,unknown,,whole body homogenates,larva,29834464,8950339200,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=24; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156033,SRX26539506,unknown,,whole body homogenates,larva,53751426,16125427800,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=23; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156034,SRX26539505,unknown,,whole body homogenates,larva,33728240,10118472000,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=22; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156035,SRX26539504,unknown,,whole body homogenates,larva,34014711,10204413300,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=21; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156036,SRX26539503,unknown,,whole body homogenates,larva,41756675,12527002500,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=3; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156037,SRX26539502,unknown,,whole body homogenates,larva,30296955,9089086500,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=20; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156038,SRX26539501,unknown,,whole body homogenates,larva,47282486,14184745800,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=19; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156039,SRX26539500,unknown,,whole body homogenates,larva,33967534,10190260200,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=18; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156040,SRX26539499,unknown,,whole body homogenates,larva,59866112,17959833600,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=17; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156041,SRX26539498,unknown,,whole body homogenates,larva,33243387,9973016100,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=16; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156042,SRX26539497,unknown,,whole body homogenates,larva,40661756,12198526800,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=15; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156043,SRX26539496,unknown,,whole body homogenates,larva,34881036,10464310800,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=14; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156044,SRX26539495,unknown,,whole body homogenates,larva,31471988,9441596400,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=13; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156045,SRX26539494,unknown,,whole body homogenates,larva,36512257,10953677100,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=12; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156046,SRX26539493,unknown,,whole body homogenates,larva,35622491,10686747300,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=11; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156047,SRX26539492,unknown,,whole body homogenates,larva,40450556,12135166800,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=2; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31156048,SRX26539491,unknown,,whole body homogenates,larva,37285522,11185656600,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; collection_date=2022-08; dev_stage=larva; geo_loc_name=Germany: Muenster; host=not applicable; isolate=1; isolation_source=not applicable; tissue=whole body homogenates
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034805,SRX26420270,unknown,,gut,,40715650,12214695000,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Primed 5 days challenged #1; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034806,SRX26420269,unknown,,gut,,41581622,12474486600,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Primed 5 days #3; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034807,SRX26420268,unknown,,gut,,45541371,13662411300,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Primed 5 days #2; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034808,SRX26420267,unknown,,gut,,32800219,9840065700,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Primed 5 days #1; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034809,SRX26420266,unknown,,gut,,31716973,9515091900,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Primed 24 hours #3; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034810,SRX26420265,unknown,,gut,,41384676,12415402800,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Primed 24 hours #2; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034811,SRX26420264,unknown,,gut,,36635061,10990518300,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Primed 24 hours #1; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034812,SRX26420263,unknown,,gut,,37144780,11143434000,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Control 5 days challenged #3; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034813,SRX26420262,unknown,,gut,,34705080,10411524000,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Control 5 days challenged #2; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034814,SRX26420261,unknown,,gut,,40245929,12073778700,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Control 5 days challenged #1; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034815,SRX26420260,unknown,,gut,,30928412,9278523600,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Control 5 days #3; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034816,SRX26420259,unknown,,gut,,38658263,11597478900,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Primed 3 hours #3; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034817,SRX26420258,unknown,,gut,,39371686,11811505800,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Control 5 days #2; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034818,SRX26420257,unknown,,gut,,38147552,11444265600,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Control 5 days #1; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034819,SRX26420256,unknown,,gut,,35407110,10622133000,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Control 24 hours #3; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034820,SRX26420255,unknown,,gut,,33559129,10067738700,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Control 24 hours #2; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034821,SRX26420254,unknown,,gut,,33901895,10170568500,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Control 24 hours #1; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034822,SRX26420253,unknown,,gut,,33811319,10143395700,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Control 3 hours #3; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034823,SRX26420252,unknown,,gut,,37370413,11211123900,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Control 3 hours #2; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034824,SRX26420251,unknown,,gut,,32087540,9626262000,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Control 3 hours #1; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034825,SRX26420250,unknown,,gut,,33222144,9966643200,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Primed 5 days challenged #3; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034826,SRX26420249,unknown,,gut,,36439525,10931857500,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Primed 5 days challenged #2; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034827,SRX26420248,unknown,,gut,,37431895,11229568500,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Primed 3 hours #2; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR31034828,SRX26420247,unknown,,gut,,36020733,10806219900,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=CRO1; collection_date=2023-07; geo_loc_name=Germany: Muenster; isolate=Primed 3 hours #1; isolation_source=Tribolium castaneum gut; tissue=gut
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR30323623,SRX25783879,female,pooled male and female,Whole body,larvae,22074209,6622262700,BGISEQ,PAIRED,age=not collected; biosamplemodel=Invertebrate; collection_date=2024-03-09; dev_stage=larvae; geo_loc_name=China:Anyang; host=missing; isolate=Total RNA_6; replicate=replicate = biological replicate 6; sex=pooled male and female; tissue=Whole body
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR30323624,SRX25783878,female,pooled male and female,Whole body,larvae,22066442,6619932600,BGISEQ,PAIRED,age=not collected; biosamplemodel=Invertebrate; collection_date=2024-03-09; dev_stage=larvae; geo_loc_name=China:Anyang; host=missing; isolate=Total RNA_5; replicate=replicate = biological replicate 5; sex=pooled male and female; tissue=Whole body
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR30323625,SRX25783877,female,pooled male and female,Whole body,larvae,22458516,6737554800,BGISEQ,PAIRED,age=not collected; biosamplemodel=Invertebrate; collection_date=2024-03-09; dev_stage=larvae; geo_loc_name=China:Anyang; host=missing; isolate=Total RNA_4; replicate=replicate = biological replicate 4; sex=pooled male and female; tissue=Whole body
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR30323626,SRX25783876,female,pooled male and female,Whole body,larvae,21987161,6596148300,BGISEQ,PAIRED,age=not collected; biosamplemodel=Invertebrate; collection_date=2024-03-09; dev_stage=larvae; geo_loc_name=China:Anyang; host=missing; isolate=Total RNA_3; replicate=replicate = biological replicate 3; sex=pooled male and female; tissue=Whole body
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR30323627,SRX25783875,female,pooled male and female,Whole body,larvae,21961216,6588364800,BGISEQ,PAIRED,age=not collected; biosamplemodel=Invertebrate; collection_date=2024-03-09; dev_stage=larvae; geo_loc_name=China:Anyang; host=missing; isolate=Total RNA_2; replicate=replicate = biological replicate 2; sex=pooled male and female; tissue=Whole body
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,SRR30323628,SRX25783874,female,pooled male and female,Whole body,larvae,22468611,6740583300,BGISEQ,PAIRED,age=not collected; biosamplemodel=Invertebrate; collection_date=2024-03-09; dev_stage=larvae; geo_loc_name=China:Anyang; host=missing; isolate=Total RNA_1; replicate=replicate = biological replicate 1; sex=pooled male and female; tissue=Whole body
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294442,ERX12665184,unknown,,,,12726630,967223880,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-19; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=878-3CT; scientific_name=Tribolium castaneum; submitter id=878-3CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294497,ERX12665239,unknown,,,,23498998,1785923848,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-19; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=289-3CT; scientific_name=Tribolium castaneum; submitter id=289-3CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294496,ERX12665238,unknown,,,,16386716,1245390416,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-19; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=289-1CT; scientific_name=Tribolium castaneum; submitter id=289-1CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294443,ERX12665185,unknown,,,,16369201,1244059276,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-19; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=879-4CT; scientific_name=Tribolium castaneum; submitter id=879-4CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294444,ERX12665186,unknown,,,,14191924,1078586224,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-19; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=986-1CT; scientific_name=Tribolium castaneum; submitter id=986-1CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294429,ERX12665171,unknown,,,,13728976,1043402176,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=534-1CT; scientific_name=Tribolium castaneum; submitter id=534-1CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294403,ERX12665145,unknown,,,,11374113,864432588,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=901-2HD; scientific_name=Tribolium castaneum; submitter id=901-2HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294472,ERX12665214,unknown,,,,7728545,587369420,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=730-4CT; scientific_name=Tribolium castaneum; submitter id=730-4CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294428,ERX12665170,unknown,,,,9203001,699428076,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=512-3CT; scientific_name=Tribolium castaneum; submitter id=512-3CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294412,ERX12665154,unknown,,,,6478519,492367444,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=1097-3CT; scientific_name=Tribolium castaneum; submitter id=1097-3CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294382,ERX12665124,unknown,,,,20692040,1572595040,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=511-1HD; scientific_name=Tribolium castaneum; submitter id=511-1HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294375,ERX12665117,unknown,,,,14329077,1089009852,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=119-3HD; scientific_name=Tribolium castaneum; submitter id=119-3HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294411,ERX12665153,unknown,,,,15062189,1144726364,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=1073-4HD; scientific_name=Tribolium castaneum; submitter id=1073-4HD
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294438,ERX12665180,unknown,,,,12085432,918492832,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=741-2CT; scientific_name=Tribolium castaneum; submitter id=741-2CT
Tribolium castaneum,Tribolium_castaneum,Tenebrionidae,Cucujiformia,ERR13294450,ERX12665192,unknown,,,,16604314,1261927864,ILLUMINA,SINGLE,collection date=2014; common name=red flour beetle; ena first public=2024-06-18; geographic location (country and/or sea)=Switzerland; insdc center name=GuillaumeLabUH; insdc status=public; sample name=1073-4CT; scientific_name=Tribolium castaneum; submitter id=1073-4CT
