species_name,tip_label,family,clade,srr_accession,srx_accession,sex,sex_raw,tissue,dev_stage,spots,bases,platform,layout,sample_attrs
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314604,SRX24831361,female,female,Abdomen,Adult,41499815,10592723636,ILLUMINA,PAIRED,assay temperature=29; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Hot; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=Brazil; replicate=2; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314605,SRX24831360,female,female,Abdomen,Adult,25666586,7033261659,ILLUMINA,PAIRED,assay temperature=35; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Cold; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=Yemen; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314606,SRX24831359,female,female,Abdomen,Adult,28727508,7623554449,ILLUMINA,PAIRED,assay temperature=29; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Hot; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=Brazil; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314613,SRX24831352,female,female,Abdomen,Adult,30302290,8090001625,ILLUMINA,PAIRED,assay temperature=29; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Cold; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=Yemen; replicate=2; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314614,SRX24831351,female,female,Abdomen,Adult,31324985,8280779885,ILLUMINA,PAIRED,assay temperature=29; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Cold; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=Yemen; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314615,SRX24831350,female,female,Abdomen,Adult,26294747,7136094739,ILLUMINA,PAIRED,assay temperature=29; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Cold; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=California; replicate=2; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314616,SRX24831349,female,female,Abdomen,Adult,29753560,7930660773,ILLUMINA,PAIRED,assay temperature=35; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Cold; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=California; replicate=2; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314617,SRX24831348,female,female,Abdomen,Adult,28686778,7349631921,ILLUMINA,PAIRED,assay temperature=29; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Cold; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=California; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314618,SRX24831347,female,female,Abdomen,Adult,41732106,11365163986,ILLUMINA,PAIRED,assay temperature=29; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Cold; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=Brazil; replicate=2; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314619,SRX24831346,female,female,Abdomen,Adult,24515086,6602498445,ILLUMINA,PAIRED,assay temperature=29; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Cold; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=Brazil; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314620,SRX24831345,female,female,Abdomen,Adult,45318944,12112658788,ILLUMINA,PAIRED,assay temperature=35; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Hot; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=Yemen; replicate=2; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314621,SRX24831344,female,female,Abdomen,Adult,30740623,8121856118,ILLUMINA,PAIRED,assay temperature=35; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Hot; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=Yemen; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314622,SRX24831343,female,female,Abdomen,Adult,38563669,10440274835,ILLUMINA,PAIRED,assay temperature=35; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Hot; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=California; replicate=2; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314623,SRX24831342,female,female,Abdomen,Adult,24531136,6417350392,ILLUMINA,PAIRED,assay temperature=35; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Hot; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=California; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314624,SRX24831341,female,female,Abdomen,Adult,27694223,7491424027,ILLUMINA,PAIRED,assay temperature=35; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Hot; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=Brazil; replicate=2; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314625,SRX24831340,female,female,Abdomen,Adult,24949453,6573547611,ILLUMINA,PAIRED,assay temperature=35; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Hot; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=Brazil; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314627,SRX24831338,female,female,Abdomen,Adult,32595028,8668318938,ILLUMINA,PAIRED,assay temperature=35; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Cold; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=Brazil; replicate=2; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29314628,SRX24831337,female,female,Abdomen,Adult,43967586,11946011944,ILLUMINA,PAIRED,assay temperature=35; biosamplemodel=Invertebrate; breed=NA; collection_date=2021; dev_stage=Adult; evolution regime=Cold; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; origin=California; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29305831,SRX24822897,female,female (inferred),abdomen,,24438473,7294149136,ILLUMINA,PAIRED,"biosamplemodel=Invertebrate; breed=not applicable; collection_date=2017-10-16; geo_loc_name=China: Guizhou, guiyang; host=Vigna radiata (L.) Wilczek; isolate=not applicable; tissue=abdomen"
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29305832,SRX24822896,female,female (inferred),abdomen,,26305191,7858925882,ILLUMINA,PAIRED,"biosamplemodel=Invertebrate; breed=not applicable; collection_date=2017-10-16; geo_loc_name=China: Guizhou, guiyang; host=Vigna radiata (L.) Wilczek; isolate=not applicable; tissue=abdomen"
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29305833,SRX24822895,female,female (inferred),abdomen,,26366774,7871622112,ILLUMINA,PAIRED,"biosamplemodel=Invertebrate; breed=not applicable; collection_date=2017-10-16; geo_loc_name=China: Guizhou, guiyang; host=Vigna radiata (L.) Wilczek; isolate=not applicable; tissue=abdomen"
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29305834,SRX24822894,female,female (inferred),abdomen,,26385991,7889153072,ILLUMINA,PAIRED,"biosamplemodel=Invertebrate; breed=not applicable; collection_date=2017-10-16; geo_loc_name=China: Guizhou, guiyang; host=Vigna radiata (L.) Wilczek; isolate=not applicable; tissue=abdomen"
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29305835,SRX24822893,female,female (inferred),abdomen,,29410304,8793147584,ILLUMINA,PAIRED,"biosamplemodel=Invertebrate; breed=not applicable; collection_date=2017-10-16; geo_loc_name=China: Guizhou, guiyang; host=Vigna radiata (L.) Wilczek; isolate=not applicable; tissue=abdomen"
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29305836,SRX24822892,female,female (inferred),abdomen,,28745734,8586396722,ILLUMINA,PAIRED,"biosamplemodel=Invertebrate; breed=not applicable; collection_date=2017-10-16; geo_loc_name=China: Guizhou, guiyang; host=Vigna radiata (L.) Wilczek; isolate=not applicable; tissue=abdomen"
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288253,SRX24805456,female,female,Abdomen,Adult,53323373,14984962133,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=2; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=1; sex=female; time=S; tissue=Abdomen; treatment=FEM
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288255,SRX24805454,female,female,Abdomen,Adult,37541680,10316816102,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=2; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=2; sex=female; time=M; tissue=Abdomen; treatment=FEM
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288266,SRX24805443,female,female,Abdomen,Adult,39848417,11138837607,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=2; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=1; sex=female; time=M; tissue=Abdomen; treatment=FEM
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288288,SRX24805421,female,female,Abdomen,Adult,45386197,12627889300,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=1; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=2; sex=female; time=S; tissue=Abdomen; treatment=FEM
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288299,SRX24805410,female,female,Abdomen,Adult,39631518,11031796269,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=1; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=1; sex=female; time=S; tissue=Abdomen; treatment=FEM
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288304,SRX24805405,female,female,Abdomen,Adult,33960932,9445616564,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=3; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=2; sex=female; time=S; tissue=Abdomen; treatment=FST
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288305,SRX24805404,female,female,Abdomen,Adult,33780246,9289743912,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=3; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=1; sex=female; time=S; tissue=Abdomen; treatment=FST
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288306,SRX24805403,female,female,Abdomen,Adult,47622637,13209849700,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=3; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=3; sex=female; time=M; tissue=Abdomen; treatment=FST
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288307,SRX24805402,female,female,Abdomen,Adult,44264971,12361523513,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=3; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=2; sex=female; time=M; tissue=Abdomen; treatment=FST
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288308,SRX24805401,female,female,Abdomen,Adult,42563896,11829495093,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=3; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=1; sex=female; time=M; tissue=Abdomen; treatment=FST
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288310,SRX24805399,female,female,Abdomen,Adult,34278589,9503412746,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=1; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=2; sex=female; time=M; tissue=Abdomen; treatment=FEM
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288312,SRX24805397,female,female,Abdomen,Adult,37159073,10380042107,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=2; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=2; sex=female; time=S; tissue=Abdomen; treatment=FST
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288313,SRX24805396,female,female,Abdomen,Adult,36483545,10030459276,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=2; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=1; sex=female; time=S; tissue=Abdomen; treatment=FST
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288314,SRX24805395,female,female,Abdomen,Adult,34433159,9528601153,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=2; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=2; sex=female; time=M; tissue=Abdomen; treatment=FST
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288315,SRX24805394,female,female,Abdomen,Adult,40254404,11075231373,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=2; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=1; sex=female; time=M; tissue=Abdomen; treatment=FST
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288318,SRX24805391,female,female,Abdomen,Adult,57505697,15965414227,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=1; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=3; sex=female; time=S; tissue=Abdomen; treatment=FST
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288319,SRX24805390,female,female,Abdomen,Adult,40982105,11427834982,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=1; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=2; sex=female; time=S; tissue=Abdomen; treatment=FST
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288320,SRX24805389,female,female,Abdomen,Adult,27599641,7646391243,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=1; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=1; sex=female; time=S; tissue=Abdomen; treatment=FST
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288321,SRX24805388,female,female,Abdomen,Adult,33357364,9308486070,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=1; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=1; sex=female; time=M; tissue=Abdomen; treatment=FEM
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288322,SRX24805387,female,female,Abdomen,Adult,37042813,10313123575,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=1; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=2; sex=female; time=M; tissue=Abdomen; treatment=FST
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288323,SRX24805386,female,female,Abdomen,Adult,35680307,9840168948,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=1; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=1; sex=female; time=M; tissue=Abdomen; treatment=FST
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288327,SRX24805382,female,female,Abdomen,Adult,44913955,12513072721,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=3; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=1; sex=female; time=S; tissue=Abdomen; treatment=FEM
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288328,SRX24805381,female,female,Abdomen,Adult,37825707,10524271223,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=3; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=1; sex=female; time=M; tissue=Abdomen; treatment=FEM
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29288331,SRX24805378,female,female,Abdomen,Adult,42309816,11698393780,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=NA; collection_date=2021-07; day=2; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolate=NA; isolation_source=NA; replicate=2; sex=female; time=S; tissue=Abdomen; treatment=FEM
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29273372,SRX24790787,female,female,Abdomen,Adult,32898344,9239826505,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=male line: Lome; evo line male: none; female line: N1; evo line female: monogamous; collection_date=2020-03-04; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolation_source=NA; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29273373,SRX24790786,female,female,Abdomen,Adult,37401228,10410352079,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=male line: Lome; evo line male: none; female line: N2; evo line female: monogamous; collection_date=2020-03-04; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolation_source=NA; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29273374,SRX24790785,female,female,Abdomen,Adult,36567236,10300419114,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=male line: Lome; evo line male: none; female line: N + S1; evo line female: male-limited; collection_date=2020-03-04; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolation_source=NA; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29273375,SRX24790784,female,female,Abdomen,Adult,49365590,13929183431,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=male line: Lome; evo line male: none; female line: N3; evo line female: monogamous; collection_date=2020-03-04; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolation_source=NA; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29273376,SRX24790783,female,female,Abdomen,Adult,46022262,12725422225,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=male line: Lome; evo line male: none; female line: S1; evo line female: polygamous; collection_date=2020-03-04; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolation_source=NA; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29273377,SRX24790782,female,female,Abdomen,Adult,50412925,14049697113,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=male line: none; evo line male: none; female line: Lome; evo line female: none; collection_date=2020-03-04; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolation_source=NA; replicate=3; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29273378,SRX24790781,female,female,Abdomen,Adult,23876610,6689085884,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=male line: none; evo line male: none; female line: Lome; evo line female: none; collection_date=2020-03-04; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolation_source=NA; replicate=2; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29273379,SRX24790780,female,female,Abdomen,Adult,23556392,6646024934,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=male line: none; evo line male: none; female line: Lome; evo line female: none; collection_date=2020-03-04; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolation_source=NA; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29273384,SRX24790775,female,female,Abdomen,Adult,36354140,10200056321,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=male line: Lome; evo line male: none; female line: S2; evo line female: polygamous; collection_date=2020-03-04; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolation_source=NA; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29273395,SRX24790764,female,female,Abdomen,Adult,33252358,9236149645,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=male line: Lome; evo line male: none; female line: N + S3; evo line female: male-limited; collection_date=2020-03-04; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolation_source=NA; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR29273396,SRX24790763,female,female,Abdomen,Adult,36738330,10404554222,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=male line: Lome; evo line male: none; female line: S3; evo line female: polygamous; collection_date=2020-03-04; dev_stage=Adult; geo_loc_name=Sweden: EBC; host=NA; isolation_source=NA; replicate=1; sex=female; tissue=Abdomen
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR27182119,SRX22862487,unknown,,whole body,,48132106,14439631800,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=cowpea beetle; collection_date=2018-10-31; geo_loc_name=Nigeria; host=cowpea; isolate=GSQ-2024a; tissue=whole body
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR27182120,SRX22862486,unknown,,whole body,,125052162,37515648600,ILLUMINA,PAIRED,biosamplemodel=Invertebrate; breed=cowpea beetle; collection_date=2018-10-31; geo_loc_name=Nigeria; host=cowpea; isolate=GSQ-2024a; tissue=whole body
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR26350919,SRX22058420,unknown,,Fourth instar larvae (whole),,22122674,6636802200,ILLUMINA,PAIRED,"biosamplemodel=Invertebrate; collection_date=2021-01-26; geo_loc_name=United Kingdom: Scotland, Aberdeen; isolate=Resource 2; isolation_source=Fourth instar larvae; tissue=Fourth instar larvae (whole)"
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR26350916,SRX22058419,unknown,,Fourth instar larvae (whole),,21649995,6494998500,ILLUMINA,PAIRED,"biosamplemodel=Invertebrate; collection_date=2021-01-31; geo_loc_name=United Kingdom: Scotland, Aberdeen; isolate=Resource 1; isolation_source=Fourth instar larvae; tissue=Fourth instar larvae (whole)"
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR26350917,SRX22058418,unknown,,Fourth instar larvae (whole),,22343607,6703082100,ILLUMINA,PAIRED,"biosamplemodel=Invertebrate; collection_date=2021-04-12; geo_loc_name=United Kingdom: Scotland, Aberdeen; isolate=Temperature 4; isolation_source=Fourth instar larvae; tissue=Fourth instar larvae (whole)"
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR26350918,SRX22058417,unknown,,Fourth instar larvae (whole),,22848725,6854617500,ILLUMINA,PAIRED,"biosamplemodel=Invertebrate; collection_date=2021-04-12; geo_loc_name=United Kingdom: Scotland, Aberdeen; isolate=Temperature 3; isolation_source=Fourth instar larvae; tissue=Fourth instar larvae (whole)"
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR26350920,SRX22058416,unknown,,Fourth instar larvae (whole),,26282444,7884733200,ILLUMINA,PAIRED,"biosamplemodel=Invertebrate; collection_date=2021-04-12; geo_loc_name=United Kingdom: Scotland, Aberdeen; isolate=Temperature 2; isolation_source=Fourth instar larvae; tissue=Fourth instar larvae (whole)"
Callosobruchus maculatus,Callosobruchus_maculatus,Chrysomelidae,Cucujiformia,SRR26350921,SRX22058415,unknown,,Fourth instar larvae (whole),,23741610,7122483000,ILLUMINA,PAIRED,"biosamplemodel=Invertebrate; collection_date=2021-04-12; geo_loc_name=United Kingdom: Scotland, Aberdeen; isolate=Temperature 1; isolation_source=Fourth instar larvae; tissue=Fourth instar larvae (whole)"
